idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,12.94,0,12.94,0,1.0,20
2,6,0,0,22.04,2,222.04,0,0,20
3,3,0,0,19.17,1,119.17,0,0,20
4,5,0,0,9.06,2,209.06,0,0,20
5,4,0,1,11.88,0,11.88,0,1.0,20
6,3,0,1,11.46,3,311.46,0,1.0,20
7,1,0,0,20.07,0,20.07,0,1.0,20
8,1,0,1,14.87,0,14.87,1,1.0,20
9,4,0,2,22.16,1,122.16,2,1.0,20
10,3,0,2,10.85,3,310.85,3,1.0,20
11,6,0,1,20.96,3,320.96,4,0,20
12,4,0,3,20.43,3,320.43,5,1.0,20
13,1,0,2,15.24,1,115.24,6,1.0,20
14,5,0,1,15.58,2,215.58,7,0,20
15,5,0,2,19.63,2,219.63,8,0,20
16,2,0,0,10.34,0,10.34,9,1.0,20
17,2,0,1,8.6,0,8.6,10,1.0,20
18,2,0,2,18.27,0,18.27,11,1.0,20
19,3,0,3,16.88,3,316.88,12,1.0,20
20,2,0,3,18.29,0,18.29,13,1.0,20
