idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,6.37,0,0,0,20
2,3,0,1,20.81,0,0,1.0,20
3,6,0,0,12.62,0,0,1.0,20
4,2,0,0,12.22,0,0,0,20
5,3,0,2,16.92,0,0,1.0,20
6,6,0,1,10.49,0,0,1.0,20
7,3,0,3,17.18,0,0,1.0,20
8,2,0,1,20.9,0,0,0,20
9,6,0,2,12.76,0,0,1.0,20
10,1,0,0,8.92,0,0,0,20
11,1,0,1,17.74,1,0,0,20
12,4,0,0,5.4,2,0,0,20
13,1,0,2,18.76,3,0,0,20
14,1,0,3,23.53,4,0,0,20
15,4,0,1,17.01,5,0,0,20
16,2,0,2,21.8,6,0,0,20
17,6,0,3,10.65,7,0,1.0,20
18,5,0,0,7.36,8,0,0,20
19,4,0,2,23.31,9,0,0,20
20,5,0,1,8.61,10,0,0,20
