idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,15.87,0,0,1.0,20
2,2,0,0,11.32,0,0,0,20
3,5,0,0,18.64,0,0,0,20
4,4,0,0,15.74,0,0,1.0,20
5,6,0,0,13.97,0,0,0,20
6,5,0,1,19.01,0,0,0,20
7,6,0,1,18.32,0,0,0,20
8,4,0,1,19.89,0,0,1.0,20
9,4,0,2,7.63,0,0,1.0,20
10,1,0,1,14.01,0,0,1.0,20
11,3,0,0,5.88,1,0,0,20
12,6,0,2,18.77,2,0,0,20
13,5,0,2,21.78,3,0,0,20
14,5,0,3,22.36,4,0,0,20
15,6,0,3,18.97,5,0,0,20
16,3,0,1,9.59,6,0,0,20
17,3,0,2,18.17,7,0,0,20
18,3,0,3,18.73,8,0,0,20
19,2,0,1,16.75,9,0,0,20
20,6,0,4,19.41,10,0,0,20
