idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,21.21,0,0,0,20
2,5,0,0,9.78,0,0,0,20
3,3,0,0,23.58,0,0,-5.512273970609272e-10,20
4,2,0,0,22.37,0,0,1.0,20
5,5,0,1,13.4,0,0,1.0,20
6,1,0,0,17.35,0,0,1.0,20
7,4,0,1,22.4,0,0,0,20
8,1,0,1,12.43,0,0,1.0,20
9,1,0,2,14.56,0,0,1.0,20
10,5,0,2,10.46,0,0,1.0,20
11,2,0,1,13.91,1,0,1.0,20
12,2,0,2,12.51,2,0,1.0,20
13,1,0,3,20.3,3,0,1.0,20
14,6,0,0,8.71,4,0,0,20
15,5,0,3,15.93,5,0,1.0,20
16,6,0,1,11.16,6,0,0,20
17,6,0,2,11.64,7,0,0,20
18,6,0,3,18.38,8,0,0,20
19,1,0,4,14.79,9,0,1.000000001102455,20
20,6,0,4,22.33,10,0,0,20
