idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,17.65,0,17.65,1,1.0,20
2,4,0,0,11.56,0,11.56,2,1.0,20
3,2,0,0,7.83,0,7.83,3,1.0,20
4,2,0,1,7.74,0,7.74,4,1.0,20
5,4,0,1,20.44,0,20.44,5,1.0,20
6,1,0,0,5.66,0,5.66,6,1.0,20
7,4,0,2,19.44,0,19.44,7,1.0,20
8,5,0,0,15.73,0,15.73,8,1.0,20
9,4,0,3,18.25,0,18.25,9,1.0,20
10,2,0,2,9.18,0,9.18,10,1.0,20
11,3,0,1,10.86,0,10.86,11,1.0,20
12,5,0,1,20.87,0,20.87,12,1.0,20
13,3,0,2,12.16,0,12.16,13,1.0,20
14,3,0,3,10.73,0,10.73,14,1.0,20
15,6,0,0,14.93,0,14.93,15,0,20
16,2,0,3,12.59,0,12.59,16,1.0,20
17,6,0,1,20.27,0,20.27,17,0,20
18,2,0,4,8.38,0,8.38,18,1.0,20
19,1,0,1,5.59,0,5.59,19,1.0,20
20,1,0,2,5.24,0,5.24,20,1.0,20
21,1,0,3,12.91,0,12.91,21,1.0,20
22,5,0,2,23.99,0,23.99,22,1.0,20
23,5,0,3,22.58,0,22.58,23,1.0,20
