idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,18.86,0,18.86,1,0,20
2,5,0,1,22.83,0,22.83,2,1.0,20
3,2,0,0,14.63,0,14.63,3,1.0,20
4,2,0,1,9.9,0,9.9,4,1.0,20
5,2,0,2,10.84,0,10.84,5,1.0,20
6,4,0,0,12.8,0,12.8,6,0,20
7,2,0,3,15.34,0,15.34,7,1.0,20
8,2,0,4,15.94,0,15.94,8,1.0,20
9,5,0,2,22.71,0,22.71,9,1.0,20
10,4,0,1,20.11,0,20.11,10,0,20
11,4,0,2,20.62,0,20.62,11,1.0,20
12,3,0,0,12.11,0,12.11,12,1.0,20
13,6,0,0,16.84,0,16.84,13,1.0,20
14,3,0,1,9.12,0,9.12,14,1.0,20
15,5,0,3,21.56,0,21.56,15,1.0,20
16,4,0,3,20.54,0,20.54,16,1.0,20
17,4,0,4,21.45,0,21.45,17,1.0,20
18,3,0,2,9.92,0,9.92,18,1.0,20
19,6,0,1,8.64,0,8.64,19,1.0,20
20,1,0,0,5.19,0,5.19,20,0,20
21,1,0,1,8.99,0,8.99,21,0,20
22,3,0,3,18.75,0,18.75,22,1.0,20
23,1,0,2,11.01,0,11.01,23,0,20
