idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,14.7,0,14.7,1,1.0,20
2,6,0,0,21.59,0,21.59,2,1.0,20
3,3,0,1,5.91,0,5.91,3,1.0,20
4,4,0,0,18.86,0,18.86,4,1.0,20
5,5,0,0,23.96,0,23.96,5,1.0,20
6,3,0,2,11.89,0,11.89,6,1.0,20
7,3,0,3,16.4,0,16.4,7,1.0,20
8,2,0,0,7.13,0,7.13,8,0,20
9,4,0,1,8.51,0,8.51,9,1.0,20
10,4,0,2,13.6,0,13.6,10,1.0,20
11,3,0,4,16.94,0,16.94,11,1.0,20
12,4,0,3,23.13,0,23.13,12,1.0,20
13,1,0,0,6.58,0,6.58,13,1.0,20
14,1,0,1,6.37,0,6.37,14,1.0,20
15,1,0,2,7.68,0,7.68,15,1.0,20
16,2,0,1,9.79,0,9.79,16,1.0,20
17,2,0,2,11.76,0,11.76,17,1.0,20
18,5,0,1,14.58,0,14.58,18,1.0,20
19,4,0,4,22.38,0,22.38,19,1.0,20
20,6,0,1,20.96,0,20.96,20,1.0,20
21,5,0,2,14.8,0,14.8,21,1.0,20
22,2,0,3,8.57,0,8.57,22,1.0,20
23,1,0,3,9.47,0,9.47,23,1.0,20
