idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,16.88,0,16.88,1,0.999999999999705,20
2,4,0,1,16.33,0,16.33,2,0.999999999999705,20
3,4,0,2,23.26,0,23.26,3,0.999999999999705,20
4,3,0,0,13.66,0,13.66,4,1.0,20
5,3,0,1,11.14,0,11.14,5,1.0,20
6,2,0,0,7.42,0,7.42,6,1.0,20
7,4,0,3,17.82,0,17.82,7,0.999999999999705,20
8,2,0,1,12.25,0,12.25,8,1.0,20
9,3,0,2,16.44,0,16.44,9,1.0,20
10,2,0,2,14.35,0,14.35,10,1.0,20
11,1,0,0,6.58,0,6.58,11,1.0,20
12,5,0,0,21.9,0,21.9,12,1.0,20
13,3,0,3,14.66,0,14.66,13,1.0,20
14,2,0,3,14.46,0,14.46,14,1.0,20
15,5,0,1,20.48,0,20.48,15,1.0,20
16,3,0,4,16.58,0,16.58,16,1.0,20
17,1,0,1,5.95,0,5.95,17,1.0,20
18,4,0,4,18.5,0,18.5,18,1.0000000000002949,20
19,5,0,2,22.59,0,22.59,19,1.0,20
20,1,0,2,5.37,0,5.37,20,1.0,20
21,1,0,3,7.46,0,7.46,21,1.0,20
22,2,0,4,12.83,0,12.83,22,1.0,20
23,6,0,0,23.95,0,23.95,23,0,20
