idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.86,0,10.86,1,1.0,20
2,2,0,0,6.75,0,6.75,2,0,20
3,5,0,0,17.4,0,17.4,3,0,20
4,1,0,0,5.3,0,5.3,4,1.0,20
5,3,0,1,11.4,0,11.4,5,1.0,20
6,4,0,0,14.19,0,14.19,6,1.0,20
7,4,0,1,15.14,0,15.14,7,1.0,20
8,4,0,2,11.33,0,11.33,8,1.0,20
9,2,0,1,9.35,0,9.35,9,0,20
10,1,0,1,7.41,0,7.41,10,1.0,20
11,4,0,3,19.36,0,19.36,11,1.0,20
12,4,0,4,16.75,0,16.75,12,1.0,20
13,1,0,2,7.99,0,7.99,13,1.0,20
14,6,0,0,18.79,0,18.79,14,1.0,20
15,2,0,2,13.17,0,13.17,15,1.0,20
16,3,0,2,12.98,0,12.98,16,1.0,20
17,3,0,3,16.5,0,16.5,17,1.0,20
18,2,0,3,12.92,0,12.92,18,1.0,20
19,6,0,1,13.69,0,13.69,19,1.0,20
20,5,0,1,18.67,0,18.67,20,0,20
21,5,0,2,21.31,0,21.31,21,0,20
22,2,0,4,12.91,0,12.91,22,1.0,20
23,1,0,3,10.69,0,10.69,23,1.0,20
