idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.55,1,118.55,0,1.0,20
2,2,0,0,8.77,0,8.77,0,1.0,20
3,6,0,1,14.42,1,114.42,0,1.0,20
4,4,0,0,16.5,2,216.5,0,1.0,20
5,1,0,0,13.13,0,13.13,0,0,20
6,4,0,1,21.73,1,121.73,0,1.0,20
7,2,0,1,6.19,0,6.19,0,1.0,20
8,3,0,0,13.89,0,13.89,0,0,20
9,3,0,1,16.76,0,16.76,0,0,20
10,3,0,2,22.76,1,122.76,0,0,20
11,1,0,1,7.61,1,107.61,0,0,20
12,2,0,2,15.56,2,215.56,0,1.0,20
13,3,0,3,7.97,2,207.97,0,0,20
14,1,0,2,14.93,2,214.93,0,0,20
15,1,0,3,23.8,3,323.8,0,0,20
16,2,0,3,6.45,2,206.45,1,1.0,20
17,3,0,4,15.36,2,215.36,2,0,20
18,4,0,2,7.31,2,207.31,3,1.0,20
19,4,0,3,15.12,2,215.12,4,1.0,20
20,5,0,0,12.48,0,12.48,5,0,20
21,5,0,1,11.14,3,311.14,6,0,20
22,5,0,2,12.1,3,312.1,7,0,20
23,5,0,3,19.83,3,319.83,8,0,20
