idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,21.11,0,21.11,1,0,20
2,2,0,1,23.76,0,23.76,2,0,20
3,3,0,0,18.06,0,18.06,3,0,20
4,3,0,1,13.13,1,113.13,4,0,20
5,4,0,0,7.64,2,207.64,5,0,20
6,3,0,2,18.68,2,218.68,6,0,20
7,3,0,3,19.44,2,219.44,7,0,20
8,1,0,0,11.77,0,11.77,8,0,20
9,5,0,0,8.98,0,8.98,9,0,20
10,2,0,2,9.83,1,109.83,10,0,20
11,1,0,1,11.87,0,11.87,11,0,20
12,3,0,4,22.63,2,222.63,12,0,20
13,5,0,1,5.78,3,305.78,13,0,20
14,5,0,2,8.16,3,308.16,14,0,20
15,2,0,3,22.56,2,222.56,15,0,20
16,5,0,3,9.65,3,309.65,16,0,20
17,4,0,1,8.33,2,208.33,17,0,20
18,6,0,0,6.85,0,6.85,18,0,20
19,4,0,2,21.14,2,221.14,19,0,20
20,1,0,2,19.99,0,19.99,20,0,20
21,4,0,3,21.29,2,221.29,21,0,20
22,4,0,4,10.9,3,310.9,22,0,20
23,1,0,3,6.56,1,106.56,23,0,20
24,6,0,1,7.2,3,307.2,24,0,20
25,6,0,2,8.22,3,308.22,25,0,20
