idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,15.18,1,115.18,1,0,20
2,6,0,0,23.33,0,23.33,2,0,20
3,4,0,0,11.49,2,211.49,3,0,20
4,3,0,1,22.41,1,122.41,4,0,20
5,3,0,2,22.57,2,222.57,5,0,20
6,4,0,1,16.42,3,316.42,6,0,20
7,4,0,2,23.59,3,323.59,7,1.0,20
8,4,0,3,16.91,3,316.91,8,1.0,20
9,4,0,4,16.34,3,316.34,9,0.999991738242743,20
10,6,0,1,11.78,1,111.78,10,0,20
11,3,0,3,9.39,3,309.39,11,0,20
12,5,0,0,21.65,0,21.65,12,0,20
13,5,0,1,13.2,2,213.2,13,0,20
14,5,0,2,14.66,3,314.66,14,0,20
15,6,0,2,12.83,1,112.83,15,0,20
16,1,0,0,10.96,0,10.96,16,0,20
17,2,0,0,6.75,0,6.75,17,1.0,20
18,2,0,1,6.35,0,6.35,18,1.0,20
19,5,0,3,19.33,3,319.33,19,0,20
20,2,0,2,7.03,1,107.03,20,1.0,20
21,3,0,4,11.05,3,311.05,21,0,20
22,6,0,3,9.49,3,309.49,22,0,20
23,5,0,4,23.94,3,323.94,23,0,20
24,1,0,1,12.59,0,12.59,24,0,20
25,1,0,2,10.14,1,110.14,25,0,20
