idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,11.75,3,311.75,1,0,20
2,4,0,0,14.78,1,114.78,2,0,20
3,4,0,1,12.93,2,212.93,3,0,20
4,5,0,0,22.38,1,122.38,4,0,20
5,3,0,0,16.07,2,216.07,5,1.0,20
6,4,0,2,15.88,2,215.88,6,0,20
7,3,0,1,13.18,2,213.18,7,1.0,20
8,5,0,1,9.39,2,209.39,8,0,20
9,5,0,2,23.46,2,223.46,9,0,20
10,6,0,1,22.0,3,322.0,10,0,20
11,4,0,3,17.66,2,217.66,11,0,20
12,3,0,2,8.42,2,208.42,12,1.0,20
13,6,0,2,23.14,3,323.14,13,0,20
14,4,0,4,23.67,3,323.67,14,0,20
15,1,0,0,6.78,0,6.78,15,0,20
16,5,0,3,9.45,3,309.45,16,0,20
17,3,0,3,18.11,1,118.11,17,1.0,20
18,3,0,4,14.76,2,214.76,18,1.0,20
19,2,0,0,16.38,0,16.38,19,0,20
20,1,0,1,11.07,1,111.07,20,1.0,20
21,2,0,1,6.64,1,106.64,21,0,20
22,2,0,2,14.73,1,114.73,22,0,20
23,2,0,3,10.91,2,210.91,23,0,20
24,5,0,4,16.98,3,316.98,24,0,20
25,1,0,2,16.36,0,16.36,25,1.0,20
