idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,22.84,1,122.84,1,0,20
2,3,0,0,22.95,0,22.95,2,0,20
3,6,0,1,22.12,2,222.12,3,0,20
4,2,0,0,11.47,0,11.47,4,0,20
5,1,0,0,6.87,0,6.87,5,0,20
6,6,0,2,20.2,3,320.2,6,0,20
7,5,0,0,5.66,2,205.66,7,0,20
8,4,0,0,16.7,1,116.7,8,0,20
9,1,0,1,8.17,0,8.17,9,0,20
10,6,0,3,21.53,3,321.53,10,0,20
11,4,0,1,19.39,1,119.39,11,0,20
12,2,0,1,15.71,0,15.71,12,0,20
13,2,0,2,22.35,0,22.35,13,0,20
14,5,0,1,17.01,2,217.01,14,0,20
15,4,0,2,11.1,2,211.1,15,1.0,20
16,3,0,1,10.89,1,110.89,16,0,20
17,3,0,2,15.87,1,115.87,17,0,20
18,5,0,2,12.22,3,312.22,18,0,20
19,2,0,3,7.93,1,107.93,19,0,20
20,5,0,3,12.56,3,312.56,20,0,20
21,4,0,3,8.54,2,208.54,21,1.0,20
22,3,0,3,21.57,1,121.57,22,0,20
23,2,0,4,17.47,1,117.47,23,0,20
24,1,0,2,14.43,0,14.43,24,0,20
25,3,0,4,11.55,2,211.55,25,0,20
