idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,15.52,0,0,0,20
2,2,0,0,23.54,0,0,0,20
3,1,0,0,14.95,0,0,0,20
4,6,0,1,17.58,1,0,0,20
5,5,0,0,7.74,2,0,0,20
6,6,0,2,20.72,3,0,0,20
7,4,0,0,7.32,4,0,0,20
8,5,0,1,8.63,5,0,0,20
9,5,0,2,9.12,6,0,0,20
10,5,0,3,10.15,7,0,0,20
11,5,0,4,13.66,8,0,0,20
12,1,0,1,19.6,9,0,0,20
13,4,0,1,8.59,10,0,0,20
14,3,0,0,5.41,11,0,0,20
15,4,0,2,9.95,12,0,0,20
16,4,0,3,15.88,13,0,0,20
17,6,0,3,21.62,14,0,0,20
18,3,0,1,18.37,15,0,0,20
19,3,0,2,22.16,16,0,0,20
20,4,0,4,17.56,17,0,0,20
