idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,8.65,0,0,0,20
2,3,0,0,9.07,0,0,0,20
3,4,0,0,15.79,0,0,0,20
4,4,0,1,21.71,1,0,0,20
5,5,0,0,6.09,2,0,0,20
6,1,0,0,8.5,3,0,0,20
7,3,0,1,14.7,4,0,0,20
8,2,0,1,9.27,5,0,0,20
9,2,0,2,11.47,6,0,0,20
10,2,0,3,12.8,7,0,0,20
11,6,0,0,6.0,8,0,0,20
12,1,0,1,10.21,9,0,0,20
13,5,0,1,9.78,10,0,0,20
14,5,0,2,11.57,11,0,0,20
15,4,0,2,23.4,12,0,0,20
16,5,0,3,14.65,13,0,0,20
17,6,0,1,6.29,14,0,0,20
18,6,0,2,11.5,15,0,0,20
19,1,0,2,18.91,16,0,0,20
20,3,0,2,17.55,17,0,0,20
