idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,14.9,0,0,0,20
2,6,0,0,5.96,0,0,0,20
3,3,0,0,13.89,0,0,1.0,20
4,3,0,1,13.11,1,0,1.0,20
5,6,0,1,8.45,2,0,0,20
6,6,0,2,9.99,3,0,0,20
7,5,0,0,7.34,4,0,0,20
8,2,0,0,6.34,5,0,0,20
9,4,0,1,18.01,6,0,0,20
10,2,0,1,9.6,7,0,0,20
11,2,0,2,13.73,8,0,0,20
12,4,0,2,19.19,9,0,0,20
13,6,0,3,11.46,10,0,0,20
14,4,0,3,23.26,11,0,0,20
15,1,0,0,9.12,12,0,0,20
16,5,0,1,7.84,13,0,0,20
17,2,0,3,18.56,14,0,0,20
18,6,0,4,19.9,15,0,0,20
19,1,0,1,9.65,16,0,0,20
20,5,0,2,8.26,17,0,0,20
