idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,22.64,1,0,0,20
2,3,0,0,22.35,2,0,1.0,20
3,5,0,1,23.88,3,0,0,20
4,6,0,0,21.84,4,0,0,20
5,6,0,1,22.44,5,0,0,20
6,3,0,1,13.68,6,0,1.0,20
7,4,0,0,11.64,7,0,0,20
8,2,0,0,6.99,8,0,0,20
9,4,0,1,19.53,9,0,0,20
10,2,0,1,10.88,10,0,0,20
11,2,0,2,13.72,11,0,0,20
12,1,0,0,6.12,12,0,0,20
13,1,0,1,9.38,13,0,0,20
14,2,0,3,17.81,14,0,0,20
15,1,0,2,13.59,15,0,0,20
16,1,0,3,16.17,16,0,0,20
17,2,0,4,18.52,17,0,0,20
18,3,0,2,5.67,18,0,1.0,20
19,1,0,4,17.57,19,0,0,20
20,3,0,3,6.82,20,0,1.0,20
