idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,8.4,1,0,0,20
2,1,0,1,15.69,2,0,0,20
3,1,0,2,18.52,3,0,0,20
4,4,0,0,14.27,4,0,0,20
5,5,0,0,10.23,5,0,0,20
6,3,0,0,7.2,6,0,0,20
7,6,0,0,6.42,7,0,0,20
8,4,0,1,17.91,8,0,0,20
9,2,0,0,17.56,9,0,0,20
10,5,0,1,12.17,10,0,0,20
11,4,0,2,18.89,11,0,0,20
12,1,0,3,23.0,12,0,0,20
13,2,0,1,18.25,13,0,0,20
14,5,0,2,14.38,14,0,0,20
15,3,0,1,8.14,15,0,0,20
16,6,0,1,10.16,16,0,0,20
17,2,0,2,23.66,17,0,0,20
18,5,0,3,18.02,18,0,0,20
19,6,0,2,10.73,19,0,0,20
20,3,0,2,8.56,20,0,0,20
