idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,23.48,1,0,0,20
2,3,0,0,8.81,2,0,0,20
3,6,0,0,9.55,3,0,0,20
4,4,0,1,23.6,4,0,0,20
5,3,0,1,19.91,5,0,1.0,20
6,2,0,0,6.09,6,0,0,20
7,2,0,1,7.18,7,0,0,20
8,1,0,0,6.23,8,0,0,20
9,3,0,2,18.09,9,0,1.0,20
10,6,0,1,17.1,10,0,0,20
11,2,0,2,15.58,11,0,0,20
12,2,0,3,17.47,12,0,0,20
13,5,0,0,5.04,13,0,0,20
14,2,0,4,22.28,14,0,0,20
15,6,0,2,22.86,15,0,0,20
16,5,0,1,8.16,16,0,0,20
17,5,0,2,19.47,17,0,0,20
18,1,0,1,6.79,18,0,0,20
19,1,0,2,9.68,19,0,0,20
20,1,0,3,17.46,20,0,0,20
