idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.8,1,0,0,20
2,5,0,0,9.31,2,0,0,20
3,3,0,1,13.02,3,0,0,20
4,5,0,1,20.67,4,0,0,20
5,5,0,2,21.32,5,0,0,20
6,6,0,0,6.77,6,0,0,20
7,2,0,0,15.42,7,0,0,20
8,4,0,0,6.59,8,0,0,20
9,6,0,1,13.92,9,0,0,20
10,2,0,1,19.27,10,0,0,20
11,6,0,2,14.3,11,0,0,20
12,3,0,2,15.34,12,0,0,20
13,6,0,3,23.75,13,0,0,20
14,1,0,0,5.42,14,0,0,20
15,4,0,1,6.62,15,0,0,20
16,4,0,2,11.09,16,0,0,20
17,1,0,1,7.38,17,0,0,20
18,4,0,3,13.88,18,0,0,20
19,5,0,3,22.78,19,0,0,20
20,3,0,3,19.34,20,0,0,20
