idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,16.89,1,0,0,20
2,1,0,0,13.22,2,0,0,20
3,2,0,1,22.64,3,0,0,20
4,4,0,0,12.03,4,0,0,20
5,3,0,0,8.67,5,0,0,20
6,3,0,1,16.66,6,0,0,20
7,1,0,1,20.64,7,0,0,20
8,5,0,0,5.68,8,0,0,20
9,4,0,1,13.8,9,0,0,20
10,3,0,2,18.6,10,0,0,20
11,4,0,2,15.83,11,0,0,20
12,1,0,2,22.06,12,0,0,20
13,6,0,0,8.06,13,0,0,20
14,1,0,3,23.61,14,0,0,20
15,4,0,3,18.44,15,0,0,20
16,3,0,3,21.08,16,0,0,20
17,6,0,1,13.02,17,0,0,20
18,6,0,2,17.4,18,0,0,20
19,5,0,1,9.21,19,0,1.0,20
20,5,0,2,7.57,20,0,1.0,20
