idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,11.67,1,0,0,20
2,6,0,0,17.45,2,0,0,20
3,1,0,1,12.9,3,0,0,20
4,1,0,2,14.06,4,0,0,20
5,1,0,3,18.64,5,0,0,20
6,5,0,0,14.8,6,0,0,20
7,4,0,0,14.0,7,0,0,20
8,1,0,4,21.64,8,0,0,20
9,4,0,1,19.87,9,0,0,20
10,2,0,0,6.35,10,0,0,20
11,2,0,1,9.05,11,0,0,20
12,3,0,0,5.25,12,0,0,20
13,3,0,1,20.81,13,0,0,20
14,2,0,2,11.25,14,0,0,20
15,5,0,1,16.34,15,0,0,20
16,6,0,1,19.93,16,0,0,20
17,5,0,2,18.35,17,0,0,20
18,3,0,2,22.5,18,0,0,20
19,2,0,3,14.27,19,0,0,20
20,2,0,4,21.02,20,0,0,20
