idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,13.87,1,0,0,20
2,6,0,0,5.51,2,0,0,20
3,5,0,0,19.05,3,0,0,20
4,2,0,1,23.05,4,0,0,20
5,5,0,1,21.12,5,0,0,20
6,5,0,2,21.61,6,0,0,20
7,1,0,0,18.59,7,0,0,20
8,3,0,0,7.24,8,0,0,20
9,4,0,0,12.75,9,0,0,20
10,6,0,1,6.79,10,0,0,20
11,6,0,2,12.18,11,0,0,20
12,4,0,1,15.78,12,0,0,20
13,1,0,1,18.99,13,0,0,20
14,4,0,2,23.74,14,0,0,20
15,5,0,3,22.3,15,0,0,20
16,6,0,3,13.07,16,0,0,20
17,3,0,1,10.83,17,0,0,20
18,1,0,2,19.33,18,0,0,20
19,3,0,2,15.83,19,0,0,20
20,1,0,3,19.5,20,0,0,20
