idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,18.37,1,0,0,20
2,2,0,0,12.6,2,0,0,20
3,4,0,0,6.99,3,0,0,20
4,5,0,0,5.18,4,0,0,20
5,3,0,1,22.08,5,0,0,20
6,6,0,0,17.79,6,0,0,20
7,5,0,1,16.7,7,0,0,20
8,1,0,0,5.47,8,0,0,20
9,5,0,2,23.91,9,0,0,20
10,2,0,1,16.12,10,0,0,20
11,6,0,1,18.16,11,0,0,20
12,3,0,2,22.88,12,0,0,20
13,2,0,2,17.48,13,0,0,20
14,4,0,1,9.35,14,0,0,20
15,3,0,3,23.36,15,0,0,20
16,6,0,2,20.17,16,0,0,20
17,1,0,1,12.7,17,0,0,20
18,6,0,3,22.1,18,0,0,20
19,1,0,2,13.16,19,0,0,20
20,1,0,3,14.63,20,0,0,20
