idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.27,1,0,0,20
2,2,0,0,22.13,2,0,1.0,20
3,2,0,1,20.92,3,0,1.0,20
4,1,0,1,13.52,4,0,0,20
5,1,0,2,15.88,5,0,0,20
6,6,0,0,12.89,6,0,0,20
7,1,0,3,18.84,7,0,0,20
8,5,0,0,6.73,8,0,0,20
9,2,0,2,17.15,9,0,1.0,20
10,5,0,1,15.11,10,0,0,20
11,1,0,4,22.33,11,0,0,20
12,3,0,0,12.01,12,0,0,20
13,6,0,1,13.54,13,0,0,20
14,4,0,0,11.08,14,0,0,20
15,3,0,1,13.3,15,0,0,20
16,6,0,2,15.3,16,0,0,20
17,4,0,1,11.5,17,0,0,20
18,3,0,2,13.33,18,0,0,20
19,4,0,2,11.91,19,0,0,20
20,5,0,2,15.51,20,0,0,20
