idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,21.66,1,0,1.0,20
2,2,0,0,5.53,2,0,0,20
3,6,0,1,21.26,3,0,1.0,20
4,3,0,0,7.73,4,0,0,20
5,3,0,1,16.62,5,0,0,20
6,1,0,0,14.53,6,0,0,20
7,3,0,2,19.01,7,0,0,20
8,4,0,0,7.8,8,0,0,20
9,6,0,2,10.26,9,0,1.0,20
10,4,0,1,7.97,10,0,0,20
11,1,0,1,23.03,11,0,0,20
12,5,0,0,5.02,12,0,0,20
13,1,0,2,23.39,13,0,0,20
14,4,0,2,8.55,14,0,0,20
15,2,0,1,7.6,15,0,0,20
16,6,0,3,7.5,16,0,1.0,20
17,4,0,3,12.94,17,0,0,20
18,2,0,2,8.45,18,0,0,20
19,2,0,3,17.15,19,0,0,20
20,5,0,1,7.35,20,0,0,20
