idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,14.01,1,0,0,20
2,6,0,1,16.6,2,0,0,20
3,1,0,0,8.16,3,0,0,20
4,6,0,2,20.06,4,0,0,20
5,6,0,3,23.06,5,0,0,20
6,1,0,1,16.31,6,0,0,20
7,2,0,0,14.27,7,0,0,20
8,2,0,1,23.05,8,0,0,20
9,4,0,0,12.37,9,0,0,20
10,5,0,0,12.84,10,0,0,20
11,1,0,2,20.8,11,0,0,20
12,2,0,2,23.24,12,0,0,20
13,5,0,1,21.7,13,0,0,20
14,1,0,3,20.87,14,0,0,20
15,4,0,1,12.37,15,0,0,20
16,3,0,0,9.44,16,0,0,20
17,1,0,4,22.25,17,0,0,20
18,4,0,2,12.43,18,0,0,20
19,3,0,1,20.56,19,0,0,20
20,4,0,3,16.22,20,0,0,20
