idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,9.58,1,0,0,20
2,2,0,0,19.84,2,0,0,20
3,1,0,0,6.89,3,0,0,20
4,1,0,1,16.2,4,0,0,20
5,5,0,1,14.76,5,0,0,20
6,6,0,0,8.2,6,0,0,20
7,6,0,1,9.03,7,0,0,20
8,1,0,2,18.86,8,0,0,20
9,6,0,2,10.46,9,0,0,20
10,5,0,2,18.35,10,0,0,20
11,3,0,0,8.08,11,0,0,20
12,4,0,0,5.62,12,0,0,20
13,3,0,1,14.43,13,0,0,20
14,4,0,1,12.8,14,0,0,20
15,3,0,2,20.55,15,0,0,20
16,4,0,2,13.09,16,0,0,20
17,4,0,3,14.02,17,0,0,20
18,5,0,3,22.65,18,0,0,20
19,4,0,4,15.9,19,0,0,20
20,6,0,3,17.82,20,0,0,20
