idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,6.84,1,0,0,20
2,2,0,0,6.46,2,0,0,20
3,2,0,1,10.51,3,0,0,20
4,3,0,1,10.96,4,0,0,20
5,2,0,2,16.45,5,0,0,20
6,4,0,0,5.48,6,0,0,20
7,3,0,2,15.1,7,0,0,20
8,1,0,0,9.76,8,0,0,20
9,5,0,0,8.62,9,0,0,20
10,6,0,0,14.95,10,0,0,20
11,1,0,1,12.04,11,0,0,20
12,1,0,2,17.93,12,0,0,20
13,6,0,1,18.23,13,0,0,20
14,5,0,1,12.31,14,0,0,20
15,4,0,1,7.04,15,0,0,20
16,2,0,3,19.4,16,0,0,20
17,5,0,2,14.93,17,0,0,20
18,6,0,2,18.49,18,0,0,20
19,5,0,3,15.21,19,0,0,20
20,4,0,2,7.68,20,0,0,20
