idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.45,1,0,0,20
2,1,0,1,16.75,2,0,0,20
3,6,0,0,8.29,3,0,0,20
4,1,0,2,23.26,4,0,1.0,20
5,2,0,0,5.11,5,0,0,20
6,1,0,3,19.5,6,0,1.0,20
7,2,0,1,9.55,7,0,0,20
8,4,0,0,15.36,8,0,0,20
9,5,0,0,6.04,9,0,0,20
10,2,0,2,14.79,10,0,0,20
11,4,0,1,20.59,11,0,0,20
12,6,0,1,10.2,12,0,0,20
13,2,0,3,14.77,13,0,0,20
14,6,0,2,13.46,14,0,0,20
15,5,0,1,9.13,15,0,0,20
16,4,0,2,21.03,16,0,0,20
17,6,0,3,18.7,17,0,0,20
18,3,0,0,9.69,18,0,0,20
19,5,0,2,12.67,19,0,0,20
20,3,0,1,12.03,20,0,0,20
