idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.27,1,0,0,20
2,6,0,0,10.87,2,0,0,20
3,6,0,1,10.99,3,0,0,20
4,6,0,2,13.08,4,0,0,20
5,6,0,3,22.97,5,0,0,20
6,4,0,0,5.37,6,0,0,20
7,5,0,1,14.06,7,0,0,20
8,4,0,1,9.93,8,0,0,20
9,5,0,2,17.8,9,0,0,20
10,4,0,2,10.94,10,0,0,20
11,2,0,0,9.64,11,0,0,20
12,2,0,1,10.03,12,0,0,20
13,3,0,0,6.31,13,0,0,20
14,4,0,3,21.02,14,0,0,20
15,2,0,2,21.85,15,0,0,20
16,3,0,1,17.44,16,0,0,20
17,3,0,2,18.65,17,0,0,20
18,1,0,0,5.29,18,0,0,20
19,5,0,3,18.59,19,0,0,20
20,5,0,4,22.39,20,0,0,20
