idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,17.18,1,0,0,20
2,4,0,0,16.18,2,0,0,20
3,5,0,0,12.21,3,0,0,20
4,1,0,0,7.66,4,0,0,20
5,1,0,1,9.19,5,0,0,20
6,1,0,2,11.85,6,0,0,20
7,1,0,3,14.08,7,0,0,20
8,6,0,0,5.57,8,0,0,20
9,2,0,0,5.32,9,0,0,20
10,1,0,4,21.2,10,0,0,20
11,5,0,1,12.64,11,0,0,20
12,3,0,1,18.08,12,0,0,20
13,5,0,2,15.26,13,0,0,20
14,6,0,1,14.47,14,0,0,20
15,3,0,2,20.96,15,0,0,20
16,3,0,3,22.55,16,0,0,20
17,2,0,1,10.12,17,0,0,20
18,4,0,1,23.83,18,0,0,20
19,2,0,2,22.95,19,0,0,20
20,5,0,3,20.52,20,0,0,20
