idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,21.98,0,21.98,0,1.0,20
2,4,0,0,15.03,0,15.03,0,0,20
3,3,0,0,21.69,1,121.69,0,1.0,20
4,2,0,0,19.34,0,19.34,0,0,20
5,2,0,1,19.67,2,219.67000000000002,0,1.0,20
6,4,0,1,12.72,2,212.72,1,1.0,20
7,3,0,1,15.19,1,115.19,2,1.0,20
8,3,0,2,9.37,1,109.37,3,1.0,20
9,4,0,2,11.72,2,211.72,4,1.0,20
10,2,0,2,19.82,1,119.82,5,1.0,20
11,5,0,0,6.67,0,6.67,6,0,20
12,5,0,1,7.64,0,7.64,7,0,20
13,1,0,1,23.35,0,23.35,8,1.0,20
14,6,0,0,9.17,3,309.17,9,1.0,20
15,4,0,3,5.27,2,205.27,10,1.0,20
16,3,0,3,14.68,1,114.68,11,1.0,20
17,6,0,1,15.05,3,315.05,12,1.0,20
18,6,0,2,17.18,2,217.18,13,1.0,20
19,4,0,4,12.32,2,212.32,14,1.0,20
20,5,0,2,12.88,2,212.88,15,0,20
21,1,0,2,5.24,0,5.24,16,1.0,20
22,1,0,3,20.4,0,20.4,17,1.0,20
23,3,0,4,16.33,3,316.33,18,1.0,20
24,1,0,4,15.13,0,15.13,19,1.0,20
25,5,0,3,13.25,2,213.25,20,1.0,20
