idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,19.88,0,19.88,0,1.0,20
2,5,0,0,11.3,2,211.3,0,0,20
3,6,0,0,16.91,1,116.91,0,0,20
4,1,0,0,14.57,0,14.57,0,1.0,20
5,4,0,0,9.79,1,109.78999999999999,0,0,20
6,4,0,1,22.4,3,322.4,1,1.0,20
7,5,0,1,14.48,3,314.48,2,0,20
8,5,0,2,21.08,3,321.08,3,1.0,20
9,2,0,1,15.18,0,15.18,4,1.0,20
10,3,0,0,13.65,1,113.65,5,1.0,20
11,3,0,1,8.63,1,108.63,6,1.0,20
12,4,0,2,5.61,3,305.61,7,1.0,20
13,4,0,3,9.92,3,309.92,8,1.0,20
14,3,0,2,18.17,1,118.17,9,1.0,20
15,2,0,2,8.85,0,8.85,10,1.0,20
16,2,0,3,7.14,2,207.14,11,1.0,20
17,1,0,1,8.76,0,8.76,12,1.0,20
18,1,0,2,21.89,0,21.89,13,1.0,20
19,1,0,3,18.1,0,18.1,14,1.0,20
20,6,0,1,17.02,3,317.02,15,1.0,20
21,3,0,3,22.66,1,122.66,16,1.0,20
22,5,0,3,15.3,3,315.3,17,1.0,20
23,6,0,2,12.97,3,312.97,18,1.0,20
24,1,0,4,18.86,0,18.86,19,1.0,20
25,3,0,4,17.91,1,117.91,20,1.0,20
