Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.774292, -0.047034, 112.130211, 0.078705, 0.000061, -0.028577, 5.140000, 0, 0, 0.000000, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.971069, -0.010703, 112.986168, 0.032009, -0.000000, -0.008825, 23.219999, 0, 0, 0.000000, 0
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.781433, -0.065620, 339.093689, 0.083067, -0.000031, -0.019772, 20.910000, 0, 0, 0.000000, 0
4, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.027832, -0.681505, 562.726746, 0.126493, 0.000192, -0.128206, 12.060000, 0, 0, 1.000000, 1
5, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1237.980957, -1.657411, 1015.448669, 0.409736, -0.000083, -0.143247, 19.910000, 0, 0, 1.000000, 1
6, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1239.725586, -1.109786, 789.324463, 0.469607, -0.000254, -0.133564, 13.050000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.761230, -0.050417, 112.331566, 0.171079, -0.000022, -0.031337, 5.770000, 0, 0, 0.000000, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.929260, -0.010099, 112.797592, -0.005155, 0.000259, -0.006529, 19.930000, 0, 0, 0.000000, 0
9, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.707520, -0.256312, 337.863037, 0.400283, -0.000213, -0.075427, 8.030000, 0, 0, 0.000000, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.702576, -0.074636, 338.178162, 0.056022, 0.000856, -0.032165, 8.560000, 0, 0, 0.000000, 0
11, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.187317, -0.247196, 563.973572, 0.197740, 0.000929, -0.056823, 19.770000, 0, 0, 0.000000, 0
12, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 993.354614, -0.736327, 1016.098877, 0.278515, 0.001190, -0.051570, 18.870001, 0, 0, 1.000000, 1
13, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1241.802368, -0.623986, 563.483826, 0.586503, -0.000532, -0.111867, 8.650000, 0, 0, 1.000000, 1
14, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1492.931152, -0.261791, 337.080475, 0.336436, -0.000187, -0.085556, 5.070000, 0, 0, 0.000000, 0
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 994.279785, -0.497051, 789.946594, 0.258725, 0.000868, -0.069403, 18.370001, 0, 0, 0.000000, 0
16, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.336792, -1.225471, 788.661438, 0.227714, -0.000057, -0.147179, 16.129999, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1490.342163, -1.825014, 1014.803162, 0.277012, -0.000191, -0.156147, 18.600000, 0, 0, 0.000000, 0
18, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.815826, -0.035064, 112.905502, 0.086527, 0.015148, -0.014762, 12.410000, 0, 0, 0.000000, 0
19, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.378326, -0.118852, 339.015106, 0.147250, 0.015133, -0.027903, 19.379999, 0, 0, 0.000000, 0
20, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.972702, -0.173584, 113.641457, -1.328140, 0.020977, -0.009284, 5.700000, 0, 0, 0.000000, 0
21, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.454712, -0.401093, 339.494446, -1.359246, 0.085629, -0.066139, 14.230000, 0, 0, 0.000000, 0
22, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.131226, -0.615170, 565.366272, -1.429869, 0.084973, -0.047306, 12.130000, 0, 0, 0.000000, 0
23, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.843048, -0.775830, 791.419922, -1.484661, 0.085265, -0.039854, 17.459999, 0, 0, 0.000000, 0
24, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 746.406860, -0.154055, 565.279053, 0.099410, -0.000034, -0.023903, 23.980000, 0, 0, 0.000000, 0
25, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 496.735901, -0.240771, 565.200317, 0.167328, 0.015130, -0.032972, 17.230000, 0, 0, 0.000000, 0
