Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.777924, -0.049831, 111.865799, -0.026677, -0.020264, -0.030930, 5.980000, 0, 0, 0.000000, 0
2, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.387024, -0.248357, 337.241852, 0.208229, -0.033097, -0.071453, 12.290000, 0, 0, 0.000000, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.609222, 0.096655, 112.948639, -0.393475, -0.036695, -0.003635, 16.740000, 0, 0, 0.000000, 0
4, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 496.298492, -0.575979, 562.994446, 0.324632, -0.041512, -0.095125, 17.459999, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 252.190247, 0.088364, 339.210022, -0.835002, -0.070810, -0.020637, 10.400000, 0, 0, 0.000000, 0
6, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.874146, -0.026570, 112.727692, 0.096439, -0.000010, -0.017078, 17.459999, 0, 0, 0.000000, 0
7, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.291138, -0.139090, 338.585449, 0.225323, -0.000067, -0.041948, 20.629999, 0, 0, 0.000000, 0
8, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.213989, -0.345568, 564.497925, 0.335851, -0.000157, -0.063460, 19.889999, 0, 0, 0.000000, 0
9, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.849609, -0.032026, 112.549736, 0.089411, 0.000008, -0.021037, 14.020000, 0, 0, 0.000000, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.241943, -0.167943, 338.314331, 0.238663, -0.000093, -0.049821, 20.340000, 0, 0, 1.000000, 1
11, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 742.873718, -1.085445, 1016.304871, 0.229796, -0.000040, -0.094972, 23.010000, 0, 0, 1.000000, 1
12, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 255.988739, 0.126692, 564.795654, -0.927938, -0.057040, 0.041846, 6.920000, 0, 0, 0.000000, 0
13, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.872009, -0.724168, 790.158203, 0.273434, -0.000127, -0.087378, 22.559999, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.099060, -0.407809, 564.179749, 0.349107, -0.000238, -0.072446, 20.799999, 0, 0, 1.000000, 1
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.731995, -0.629103, 790.506836, 0.418333, -0.000248, -0.079753, 19.920000, 0, 0, 2.000000, 2
16, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 259.251862, 0.242044, 790.698303, -0.697079, -0.051305, 0.017416, 14.770000, 0, 0, 0.000000, 0
17, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.873047, -0.026517, 112.812546, 0.118083, -0.000018, -0.018598, 7.770000, 0, 0, 0.000000, 0
18, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 494.857635, -0.971114, 788.932800, 0.387669, -0.050484, -0.109403, 19.410000, 0, 0, 0.000000, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.274170, -0.133360, 338.875946, 0.199445, -0.000032, -0.036146, 13.780000, 0, 0, 0.000000, 0
20, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 261.968262, 0.274998, 1016.842102, -0.696560, -0.041529, -0.000404, 16.240000, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.989746, -0.961329, 1016.659058, 0.458159, -0.000296, -0.087939, 20.350000, 0, 0, 0.000000, 0
22, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 493.166168, -1.427025, 1015.050781, 0.426089, -0.042020, -0.117079, 20.570000, 0, 0, 0.000000, 0
23, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.961548, -0.009734, 113.087082, 0.036646, -0.000003, -0.005806, 8.300000, 0, 0, 0.000000, 0
24, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.795898, -0.037151, 339.290985, 0.036334, 0.000020, -0.007274, 10.170000, 0, 0, 0.000000, 0
25, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.417725, -0.289743, 565.053528, 0.223452, -0.000027, -0.042390, 15.760000, 0, 0, 0.000000, 0
