Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.556778, 0.055427, 112.919594, -0.417299, -0.031120, -0.010912, 17.070000, 0, 0, 0.000000, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 252.461456, 0.118003, 338.096863, -1.169846, -0.034646, 0.054582, 5.150000, 0, 0, 0.000000, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.716492, -0.059152, 112.366882, 0.240598, 0.000334, -0.036638, 7.710000, 0, 0, 0.000000, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.821899, -0.037524, 112.565620, 0.142404, -0.000006, -0.023119, 8.340000, 0, 0, 0.000000, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.909912, -0.018922, 112.768860, 0.048589, 0.000009, -0.012428, 14.540000, 0, 0, 0.000000, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.505493, -0.113540, 338.467743, 0.176776, -0.000039, -0.038707, 10.830000, 0, 0, 0.000000, 0
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 496.469208, -0.274218, 338.192688, 0.412397, 0.000683, -0.072855, 17.600000, 0, 0, 0.000000, 0
8, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1240.724121, -0.943352, 1016.406677, 0.349043, -0.000206, -0.089898, 18.290001, 0, 0, 1.000000, 1
9, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1492.846924, -0.221098, 337.842743, 0.423740, -0.000238, -0.074336, 5.820000, 0, 0, 0.000000, 0
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 494.667053, -0.598969, 564.186707, 0.504307, 0.000883, -0.091252, 20.610001, 0, 0, 0.000000, 0
11, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.586548, -0.314123, 564.301208, 0.307220, -0.000171, -0.063865, 13.880000, 0, 0, 0.000000, 0
12, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.207520, -0.602391, 790.269897, 0.397993, -0.000304, -0.082089, 14.940000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 256.429626, 0.476011, 563.921570, -0.907766, -0.041810, 0.128119, 18.549999, 0, 0, 0.000000, 0
14, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 260.120026, 1.049294, 789.843750, -0.878124, -0.041161, 0.164537, 14.530000, 0, 0, 0.000000, 0
15, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 263.570129, 1.653561, 1015.957275, -0.900248, -0.039202, 0.141550, 20.420000, 0, 0, 0.000000, 0
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 492.581268, -0.977339, 790.336548, 0.543969, 0.000886, -0.099849, 23.480000, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1490.794189, -0.597613, 563.488892, 0.634783, -0.000557, -0.116280, 10.790000, 0, 0, 0.000000, 0
18, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.869263, -0.026823, 112.741516, 0.107052, -0.000011, -0.017293, 8.860000, 0, 0, 0.000000, 0
19, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.244507, -0.141170, 338.604156, 0.241532, -0.000071, -0.042895, 10.150000, 0, 0, 0.000000, 0
20, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.953430, -0.011459, 113.081017, 0.044106, -0.000005, -0.006924, 10.670000, 0, 0, 0.000000, 0
21, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1488.065674, -1.101899, 789.396240, 0.746702, -0.000780, -0.138452, 15.470000, 0, 0, 0.000000, 0
22, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.112488, -0.350056, 564.563660, 0.346341, -0.000156, -0.063441, 11.130000, 0, 0, 0.000000, 0
23, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1485.010132, -1.668953, 1015.520447, 0.796682, -0.000891, -0.148464, 20.430000, 0, 0, 0.000000, 0
24, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.649292, -0.619952, 790.716858, 0.385799, -0.000186, -0.072638, 17.500000, 0, 0, 0.000000, 0
25, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.756470, -0.044048, 339.284607, 0.043414, 0.000019, -0.008679, 14.410000, 0, 0, 0.000000, 0
