Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.950439, -0.011151, 112.978851, 0.041648, -0.000000, -0.007185, 22.340000, 0, 0, 0.000000, 0
2, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.684631, -0.063324, 338.996429, 0.114679, -0.000012, -0.020907, 14.810000, 0, 0, 0.000000, 0
3, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.061279, -0.185606, 564.891235, 0.234482, -0.000073, -0.043233, 7.940000, 0, 0, 0.000000, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.498352, 0.003256, 112.848610, -0.294979, -0.006428, -0.002194, 16.150000, 0, 0, 0.000000, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.920532, -0.016605, 112.875023, 0.060627, -0.000004, -0.010500, 20.809999, 0, 0, 0.000000, 0
6, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 750.041626, -0.595975, 563.718872, -0.639668, -0.001149, -0.116519, 20.240000, 0, 0, 1.000000, 1
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 747.874695, -0.213801, 337.832458, -0.477960, -0.001027, -0.079105, 11.020000, 0, 0, 1.000000, 1
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.501221, -0.097946, 338.698578, 0.184416, -0.000036, -0.033640, 13.580000, 0, 0, 0.000000, 0
9, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.556519, -0.278825, 564.533813, 0.319560, -0.000135, -0.059740, 13.300000, 0, 0, 0.000000, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 250.800476, 0.053414, 338.795807, -0.368056, -0.010694, 0.027126, 15.550000, 0, 0, 0.000000, 0
11, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 754.927856, -1.579425, 1015.783325, -0.615700, -0.001895, -0.119811, 23.250000, 0, 0, 1.000000, 1
12, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.123291, -0.551922, 790.528442, 0.412465, -0.000231, -0.078363, 17.209999, 0, 0, 1.000000, 1
13, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 752.441467, -1.084035, 789.635620, -0.574037, -0.001527, -0.129947, 21.190001, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.874451, -0.027853, 112.237358, -0.150322, -0.000609, -0.020502, 9.180000, 0, 0, 1.000000, 1
15, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1240.402832, -0.879030, 1016.681458, 0.451998, -0.000282, -0.086731, 18.790001, 0, 0, 1.000000, 1
16, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 252.393768, 0.098435, 564.763428, -0.406231, -0.009409, -0.007485, 18.480000, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.967163, -0.012393, 112.963486, 0.035858, -0.000002, -0.010099, 16.450001, 0, 0, 0.000000, 0
18, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 993.974182, -0.393723, 790.905457, 0.325983, -0.000150, -0.061818, 9.940000, 0, 0, 0.000000, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.757812, -0.072719, 339.071747, 0.088065, -0.000027, -0.020989, 17.840000, 0, 0, 0.000000, 0
20, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 992.597595, -0.655351, 1017.066650, 0.361456, -0.000178, -0.069877, 11.240000, 0, 0, 0.000000, 0
21, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.975922, -0.009527, 113.040764, 0.028653, 0.000003, -0.007255, 12.790000, 0, 0, 0.000000, 0
22, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.823822, -0.050846, 339.209015, 0.055133, -0.000005, -0.013291, 12.430000, 0, 0, 0.000000, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.362183, -0.166041, 565.256836, 0.105284, -0.000040, -0.025219, 18.420000, 0, 0, 0.000000, 0
24, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 253.929794, 0.055750, 790.915344, -0.364790, -0.009651, -0.014955, 23.100000, 0, 0, 0.000000, 0
25, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 497.566254, -0.111309, 565.404236, 0.067479, -0.000017, -0.016251, 7.050000, 0, 0, 0.000000, 0
