idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,11.25,0,11.25,1,0,20
2,6,0,0,19.96,0,19.96,2,0,20
3,4,0,1,13.63,0,13.63,3,0,20
4,1,0,0,5.99,0,5.99,4,0,20
5,4,0,2,18.01,0,18.01,5,0,20
6,6,0,1,20.32,0,20.32,6,0,20
7,2,0,0,6.89,0,6.89,7,0,20
8,4,0,3,18.63,0,18.63,8,0,20
9,6,0,2,20.7,0,20.7,9,0,20
10,5,0,0,17.06,0,17.06,10,0,20
11,2,0,1,10.66,0,10.66,11,0,20
12,3,0,0,9.11,0,9.11,12,0,20
13,4,0,4,20.88,0,20.88,13,0,20
14,3,0,1,9.9,0,9.9,14,0,20
15,1,0,1,6.57,0,6.57,15,0,20
16,5,0,1,20.48,0,20.48,16,0,20
17,1,0,2,14.89,0,14.89,17,1.0,20
18,3,0,2,12.12,0,12.12,18,0,20
19,5,0,2,20.58,0,20.58,19,0,20
20,3,0,3,16.53,0,16.53,20,0,20
21,2,0,2,11.57,0,11.57,21,0,20
22,3,0,4,18.68,0,18.68,22,0,20
23,2,0,3,13.34,0,13.34,23,0,20
24,1,0,3,8.92,0,8.92,24,1.0,20
25,2,0,4,18.14,0,18.14,25,0,20
