idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,10.0,0,10.0,1,0,20
2,4,0,1,14.54,0,14.54,2,0,20
3,4,0,2,16.03,0,16.03,3,0,20
4,4,0,3,21.21,0,21.21,4,0,20
5,5,0,0,15.73,0,15.73,5,0,20
6,3,0,0,12.32,0,12.32,6,0,20
7,2,0,0,7.09,0,7.09,7,0,20
8,6,0,0,18.5,0,18.5,8,0,20
9,5,0,1,17.43,0,17.43,9,0,20
10,4,0,4,22.61,0,22.61,10,0,20
11,3,0,1,13.97,0,13.97,11,0,20
12,1,0,0,6.7,0,6.7,12,0,20
13,3,0,2,15.09,0,15.09,13,0,20
14,2,0,1,13.02,0,13.02,14,0,20
15,6,0,1,21.03,0,21.03,15,0,20
16,2,0,2,14.85,0,14.85,16,0,20
17,5,0,2,18.33,0,18.33,17,0,20
18,6,0,2,22.29,0,22.29,18,0,20
19,2,0,3,16.18,0,16.18,19,0,20
20,2,0,4,16.13,0,16.13,20,0,20
21,1,0,1,14.27,0,14.27,21,1.0,20
22,1,0,2,8.6,0,8.6,22,1.0,20
23,3,0,3,15.84,0,15.84,23,0,20
24,5,0,3,18.46,0,18.46,24,0,20
25,3,0,4,19.59,0,19.59,25,0,20
