idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,20.16,0,20.16,0,1.0,20
2,4,0,1,20.06,0,20.06,0,1.0,20
3,4,0,2,5.38,0,5.38,0,1.0,20
4,6,0,0,19.66,0,19.66,0,0,20
5,5,0,0,10.36,0,10.36,0,0,20
6,3,0,0,10.62,0,10.62,1,0,20
7,3,0,1,14.37,0,14.37,2,0,20
8,2,0,0,8.56,0,8.56,3,0,20
9,6,0,1,22.63,0,22.63,4,0,20
10,5,0,1,21.57,0,21.57,5,0,20
11,2,0,1,11.74,0,11.74,6,0,20
12,3,0,2,14.7,0,14.7,7,0,20
13,3,0,3,17.88,0,17.88,8,0,20
14,2,0,2,13.58,0,13.58,9,0,20
15,3,0,4,18.53,0,18.53,10,0,20
16,4,0,3,17.04,0,17.04,11,1.0,20
17,1,0,0,6.87,0,6.87,12,0,20
18,6,0,2,23.44,0,23.44,13,0,20
19,2,0,3,15.39,0,15.39,14,0,20
20,1,0,1,10.9,0,10.9,15,0,20
