idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,10.41,0,10.41,0,0,20
2,6,0,0,20.22,0,20.22,0,1.0,20
3,6,0,1,18.36,0,18.36,0,1.0,20
4,4,0,1,23.57,0,23.57,0,0,20
5,6,0,2,22.64,0,22.64,0,1.0,20
6,6,0,3,8.38,0,8.38,1,1.0,20
7,3,0,0,7.21,0,7.21,2,0,20
8,5,0,0,6.16,0,6.16,3,0,20
9,5,0,1,11.5,0,11.5,4,0,20
10,6,0,4,20.35,0,20.35,5,1.0,20
11,5,0,2,19.41,0,19.41,6,0,20
12,2,0,0,5.99,0,5.99,7,0,20
13,2,0,1,10.0,0,10.0,8,0,20
14,2,0,2,12.65,0,12.65,9,0,20
15,5,0,3,22.74,0,22.74,10,0,20
16,3,0,1,9.6,0,9.6,11,0,20
17,3,0,2,23.55,0,23.55,12,0,20
18,2,0,3,18.66,0,18.66,13,0,20
19,1,0,0,5.53,0,5.53,14,0,20
20,1,0,1,7.42,0,7.42,15,0,20
