idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,15.55,0,15.55,0,0,20
2,1,0,0,8.58,0,8.58,0,0,20
3,4,0,0,7.87,0,7.87,0,1.0,20
4,6,0,0,9.47,0,9.47,0,0,20
5,3,0,0,17.0,0,17.0,0,0,20
6,4,0,1,6.73,0,6.73,0,1.0,20
7,4,0,2,11.97,0,11.97,0,1.0,20
8,1,0,1,12.67,0,12.67,1,0,20
9,6,0,1,12.62,0,12.62,2,0,20
10,1,0,2,13.09,0,13.09,3,0,20
11,3,0,1,18.46,0,18.46,4,0,20
12,4,0,3,6.62,0,6.62,5,1.0,20
13,3,0,2,20.69,0,20.69,6,0,20
14,6,0,2,22.88,0,22.88,7,0,20
15,4,0,4,12.52,0,12.52,8,1.0,20
16,5,0,0,5.05,0,5.05,9,0,20
17,2,0,1,22.52,0,22.52,10,0,20
18,3,0,3,20.99,0,20.99,11,0,20
19,5,0,1,6.27,0,6.27,12,0,20
20,5,0,2,20.96,0,20.96,13,0,20
