Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.879150, -0.026144, 112.675827, 0.075033, -0.000001, -0.016694, 15.420000, 0, 0, 0.000000, 0
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.862305, -0.028205, 112.734764, 0.116531, -0.000016, -0.018640, 15.090000, 0, 0, 0.000000, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.271301, -0.019904, 112.499840, -0.458460, -0.006469, -0.018706, 6.270000, 0, 0, 0.000000, 0
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.218628, -0.144525, 338.670258, 0.235689, -0.000060, -0.042046, 21.430000, 0, 0, 0.000000, 0
5, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.013916, -0.111086, 114.820648, -1.794958, -0.008067, -0.021973, 6.130000, 0, 0, 0.000000, 0
6, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.145874, -0.341943, 564.708069, 0.315936, -0.000120, -0.058014, 22.510000, 0, 0, 0.000000, 0
7, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.814331, -0.587112, 790.872192, 0.349388, -0.000139, -0.065538, 23.690001, 0, 0, 0.000000, 0
8, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.362305, -0.138813, 338.466492, 0.207494, -0.000066, -0.042527, 17.950001, 0, 0, 0.000000, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 259.798676, -0.068174, 340.508911, -1.645815, -0.017692, 0.041125, 11.960000, 0, 0, 0.000000, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 500.086517, -0.114010, 337.991302, -0.547415, -0.026550, -0.044562, 7.630000, 0, 0, 0.000000, 0
11, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 266.431763, 0.112066, 566.419128, -1.637136, -0.015469, 0.050596, 12.840000, 0, 0, 0.000000, 0
12, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.906372, -0.020780, 112.813789, 0.074906, -0.000005, -0.014296, 17.610001, 0, 0, 0.000000, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 502.074127, -0.301188, 563.503723, -0.515096, -0.026373, -0.061216, 8.550000, 0, 0, 0.000000, 0
14, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.346069, -0.348986, 564.341858, 0.321119, -0.000166, -0.064843, 18.770000, 0, 0, 0.000000, 0
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.917969, -0.639124, 790.324707, 0.408044, -0.000274, -0.081841, 19.059999, 0, 0, 0.000000, 0
16, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 272.781372, 0.286871, 792.543213, -1.561398, -0.019706, 0.038304, 16.920000, 0, 0, 0.000000, 0
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 504.013763, -0.579084, 789.230225, -0.398194, -0.021893, -0.077037, 9.780000, 0, 0, 0.000000, 0
18, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.881775, -0.030761, 112.640266, 0.103167, -0.000025, -0.022403, 5.290000, 0, 0, 0.000000, 0
19, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 505.606018, -0.905878, 1015.398193, -0.329644, -0.025331, -0.087220, 16.469999, 0, 0, 0.000000, 0
20, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.460083, -0.112410, 338.770172, 0.177091, -0.000047, -0.034225, 20.690001, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.214539, -0.980263, 1016.472839, 0.450639, -0.000336, -0.090395, 21.639999, 0, 0, 0.000000, 0
22, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.311401, -0.156256, 338.689575, 0.203673, -0.000096, -0.041460, 14.770000, 0, 0, 1.000000, 1
23, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.440796, -0.332831, 564.865295, 0.230142, -0.000114, -0.047410, 12.450000, 0, 0, 1.000000, 1
24, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.631348, -0.277509, 564.813538, 0.254128, -0.000101, -0.049568, 20.820000, 0, 0, 0.000000, 0
25, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.548706, -0.488835, 790.980591, 0.285761, -0.000120, -0.056707, 22.379999, 0, 0, 0.000000, 0
