idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,23.06,0,23.06,1,1.0,20
2,2,0,0,14.02,0,14.02,2,1.0,20
3,3,0,0,20.61,0,20.61,3,1.0,20
4,3,0,1,18.14,0,18.14,4,1.0000000000000024,20
5,2,0,1,9.36,0,9.36,5,1.0,20
6,4,0,0,22.63,0,22.63,6,1.0,20
7,2,0,2,13.22,0,13.22,7,1.0,20
8,3,0,2,18.88,0,18.88,8,1.0000000000000024,20
9,3,0,3,18.63,0,18.63,9,1.0,20
10,2,0,3,9.14,0,9.14,10,1.0,20
11,4,0,1,10.79,0,10.79,11,1.0,20
12,1,0,0,7.79,0,7.79,12,1.0,20
13,1,0,1,6.91,0,6.91,13,1.0,20
14,4,0,2,22.8,0,22.8,14,1.0,20
15,1,0,2,17.84,0,17.84,15,1.0,20
