idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,21.34,0,21.34,1,1.0,20
2,2,0,0,11.02,0,11.02,2,1.0,20
3,3,0,1,14.16,0,14.16,3,1.0,20
4,1,0,0,6.67,0,6.67,4,0,20
5,1,0,1,8.38,0,8.38,5,0,20
6,5,0,0,22.58,0,22.58,6,0,20
7,3,0,2,22.15,0,22.15,7,1.0,20
8,1,0,2,10.09,0,10.09,8,1.0,20
9,1,0,3,14.2,0,14.2,9,1.0,20
10,2,0,1,12.86,0,12.86,10,1.0,20
11,2,0,2,13.45,0,13.45,11,1.0,20
12,4,0,0,11.92,0,11.92,12,1.0,20
13,1,0,4,14.64,0,14.64,13,1.0,20
14,4,0,1,6.8,0,6.8,14,1.0,20
15,4,0,2,20.74,0,20.74,15,1.0,20
