idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,22.99,0,22.99,1,0,20
2,1,0,0,6.09,0,6.09,2,0,20
3,3,0,0,12.14,0,12.14,3,1.0,20
4,3,0,1,15.69,0,15.69,4,1.0,20
5,3,0,2,20.34,0,20.34,5,1.0,20
6,4,0,0,20.34,0,20.34,6,1.0,20
7,4,0,1,22.93,0,22.93,7,1.0,20
8,2,0,0,15.47,0,15.47,8,1.0,20
9,1,0,1,11.58,0,11.58,9,1.0,20
10,4,0,2,20.22,0,20.22,10,1.0,20
11,2,0,1,15.26,0,15.26,11,1.0,20
12,2,0,2,19.38,0,19.38,12,1.0,20
13,3,0,3,19.29,0,19.29,13,1.0,20
14,2,0,3,19.0,0,19.0,14,1.0,20
15,1,0,2,8.0,0,8.0,15,1.0,20
