idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,14.97,0,14.97,1,1.0,20
2,3,0,1,15.67,0,15.67,2,1.0,20
3,4,0,0,21.93,0,21.93,3,1.0,20
4,1,0,0,9.82,0,9.82,4,1.0,20
5,1,0,1,5.0,0,5.0,5,1.0,20
6,1,0,2,6.11,0,6.11,6,1.0,20
7,1,0,3,17.84,0,17.84,7,1.0,20
8,4,0,1,13.84,0,13.84,8,1.0,20
9,4,0,2,21.48,0,21.48,9,1.0,20
10,1,0,4,17.02,0,17.02,10,1.0,20
11,5,0,0,22.46,0,22.46,11,0,20
12,3,0,2,15.52,0,15.52,12,1.0,20
13,2,0,0,10.94,0,10.94,13,0,20
14,2,0,1,12.68,0,12.68,14,0,20
15,2,0,2,14.52,0,14.52,15,0,20
