idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,5.45,3,305.45,0,1.0,20
2,4,0,0,21.1,1,121.1,0,1.0,20
3,3,0,0,10.75,1,110.75,0,0,20
4,5,0,0,18.12,0,18.12,0,0,20
5,5,0,1,12.34,2,212.34,0,0,20
6,3,0,1,11.36,3,311.36,0,0,20
7,1,0,0,16.21,3,316.21,0,0,20
8,4,0,1,9.48,1,109.48,1,1.0,20
9,5,0,2,15.38,2,215.38,2,0,20
10,3,0,2,20.17,3,320.17,3,0,20
11,1,0,1,20.92,3,320.92,4,0,20
12,4,0,2,23.82,2,223.82,5,1.0,20
13,4,0,3,6.36,2,206.36,6,1.0,20
14,2,0,0,6.58,0,6.58,7,0,20
15,2,0,1,8.51,0,8.51,8,0,20
16,6,0,1,13.39,2,213.39,9,1.0,20
17,2,0,2,5.86,1,105.86,10,0,20
18,5,0,3,17.79,2,217.79,11,0,20
19,2,0,3,5.17,2,205.17,12,0,20
20,6,0,2,8.27,2,208.27,13,1.0,20
21,2,0,4,11.76,2,211.76,14,0,20
22,5,0,4,19.16,2,219.16,15,0,20
23,1,0,2,23.79,3,323.79,16,0,20
