idx,seq,group,emerg,weight,size(ft)
21,1,0,0,16.71,20
22,2,0,0,20.17,20
23,3,0,0,9.16,20
24,4,0,0,11.59,20
25,5,0,0,23.96,20
26,6,0,0,23.85,20
27,7,0,0,11.81,20
28,8,0,0,13.4,20
29,9,0,0,23.65,20
30,10,0,0,15.48,20
31,11,0,0,6.47,20
32,12,0,0,23.22,20
33,13,0,0,8.52,20
34,14,0,0,6.72,20
35,15,0,0,5.29,20
36,16,0,0,10.67,20
37,17,0,0,22.77,20
38,18,0,0,16.1,20
39,19,0,0,12.23,20
40,20,0,0,18.88,20
41,21,0,0,6.97,20
42,22,0,0,17.07,20
43,23,0,0,17.98,20
44,24,0,0,11.89,20
45,25,0,0,10.7,20
46,26,0,0,22.73,20
47,27,0,0,6.84,20
48,28,0,0,15.14,20
49,29,0,0,8.39,20
50,30,0,0,18.54,20
