idx,seq,group,emerg,weight,size(ft)
21,1,0,0,5.74,20
22,2,0,0,9.94,20
23,3,0,0,15.85,20
24,4,0,0,18.57,20
25,5,0,0,11.1,20
26,6,0,0,14.9,20
27,7,0,0,5.31,20
28,8,0,0,18.08,20
29,9,0,0,10.84,20
30,10,0,0,13.69,20
31,11,0,0,13.03,20
32,12,0,0,21.01,20
33,13,0,0,13.5,20
34,14,0,0,19.59,20
35,15,0,0,13.37,20
36,16,0,0,23.97,20
37,17,0,0,10.0,20
38,18,0,0,15.27,20
39,19,0,0,23.95,20
40,20,0,0,19.97,20
41,21,0,0,22.03,20
42,22,0,0,15.23,20
43,23,0,0,9.5,20
44,24,0,0,16.41,20
45,25,0,0,8.93,20
46,26,0,0,12.11,20
47,27,0,0,17.62,20
48,28,0,0,5.06,20
49,29,0,0,21.75,20
50,30,0,0,9.86,20
