idx,seq,group,emerg,weight,size(ft)
21,1,0,0,8.57,20
22,2,0,0,15.84,20
23,3,0,0,5.96,20
24,4,0,0,8.27,20
25,5,0,0,15.68,20
26,6,0,0,16.36,20
27,7,0,0,22.47,20
28,8,0,0,21.52,20
29,9,0,0,14.71,20
30,10,0,0,18.95,20
31,11,0,0,18.53,20
32,12,0,0,7.2,20
33,13,0,0,18.02,20
34,14,0,0,13.44,20
35,15,0,0,13.62,20
36,16,0,0,18.78,20
37,17,0,0,23.14,20
38,18,0,0,15.28,20
39,19,0,0,8.0,20
40,20,0,0,13.47,20
41,21,0,0,8.36,20
42,22,0,0,11.7,20
43,23,0,0,14.31,20
44,24,0,0,15.32,20
45,25,0,0,18.41,20
46,26,0,0,12.83,20
47,27,0,0,15.73,20
48,28,0,0,22.43,20
49,29,0,0,16.75,20
50,30,0,0,9.42,20
