idx,seq,group,emerg,weight,size(ft)
21,1,0,0,16.82,20
22,2,0,0,11.16,20
23,3,0,0,5.08,20
24,4,0,0,6.57,20
25,5,0,0,15.4,20
26,6,0,0,17.41,20
27,7,0,0,12.37,20
28,8,0,0,13.18,20
29,9,0,0,18.99,20
30,10,0,0,11.88,20
31,11,0,0,14.65,20
32,12,0,0,15.79,20
33,13,0,0,10.43,20
34,14,0,0,14.14,20
35,15,0,0,7.93,20
36,16,0,0,17.83,20
37,17,0,0,18.25,20
38,18,0,0,15.74,20
39,19,0,0,19.02,20
40,20,0,0,12.56,20
41,21,0,0,5.09,20
42,22,0,0,20.74,20
43,23,0,0,14.39,20
44,24,0,0,12.21,20
45,25,0,0,21.7,20
46,26,0,0,16.26,20
47,27,0,0,7.38,20
48,28,0,0,7.01,20
49,29,0,0,19.77,20
50,30,0,0,23.53,20
