idx,seq,group,emerg,weight,size(ft)
21,1,0,0,18.83,20
22,2,0,0,11.06,20
23,3,0,0,17.2,20
24,4,0,0,20.67,20
25,5,0,0,19.28,20
26,6,0,0,7.79,20
27,7,0,0,14.5,20
28,8,0,0,6.69,20
29,9,0,0,5.03,20
30,10,0,0,15.69,20
31,11,0,0,21.85,20
32,12,0,0,13.39,20
33,13,0,0,18.81,20
34,14,0,0,6.27,20
35,15,0,0,18.28,20
36,16,0,0,5.3,20
37,17,0,0,9.6,20
38,18,0,0,22.59,20
39,19,0,0,19.33,20
40,20,0,0,6.53,20
41,21,0,0,16.8,20
42,22,0,0,20.71,20
43,23,0,0,21.95,20
44,24,0,0,18.02,20
45,25,0,0,5.65,20
46,26,0,0,8.58,20
47,27,0,0,20.48,20
48,28,0,0,19.48,20
49,29,0,0,7.48,20
50,30,0,0,21.96,20
