idx,seq,group,emerg,weight,size(ft)
21,1,0,0,22.35,20
22,2,0,0,14.9,20
23,3,0,0,10.76,20
24,4,0,0,22.86,20
25,5,0,0,5.74,20
26,6,0,0,6.86,20
27,7,0,0,23.37,20
28,8,0,0,21.3,20
29,9,0,0,5.53,20
30,10,0,0,8.4,20
31,11,0,0,13.27,20
32,12,0,0,21.35,20
33,13,0,0,7.86,20
34,14,0,0,17.15,20
35,15,0,0,7.09,20
36,16,0,0,20.03,20
37,17,0,0,12.74,20
38,18,0,0,5.36,20
39,19,0,0,16.22,20
40,20,0,0,20.48,20
41,21,0,0,6.18,20
42,22,0,0,15.29,20
43,23,0,0,11.47,20
44,24,0,0,22.17,20
45,25,0,0,12.32,20
46,26,0,0,22.64,20
47,27,0,0,20.25,20
48,28,0,0,21.57,20
49,29,0,0,23.67,20
50,30,0,0,9.46,20
