idx,seq,group,emerg,weight,size(ft)
21,1,0,0,5.7,20
22,2,0,0,5.85,20
23,3,0,0,19.85,20
24,4,0,0,23.23,20
25,5,0,0,22.47,20
26,6,0,0,19.89,20
27,7,0,0,5.45,20
28,8,0,0,19.47,20
29,9,0,0,17.18,20
30,10,0,0,10.02,20
31,11,0,0,8.15,20
32,12,0,0,18.0,20
33,13,0,0,16.24,20
34,14,0,0,21.44,20
35,15,0,0,6.25,20
36,16,0,0,17.68,20
37,17,0,0,6.83,20
38,18,0,0,13.88,20
39,19,0,0,19.46,20
40,20,0,0,7.21,20
41,21,0,0,20.63,20
42,22,0,0,23.76,20
43,23,0,0,21.88,20
44,24,0,0,21.85,20
45,25,0,0,18.48,20
46,26,0,0,21.19,20
47,27,0,0,13.74,20
48,28,0,0,23.63,20
49,29,0,0,13.05,20
50,30,0,0,22.62,20
