idx,seq,group,emerg,weight,size(ft)
21,1,0,0,22.93,20
22,2,0,0,13.57,20
23,3,0,0,9.91,20
24,4,0,0,21.7,20
25,5,0,0,8.71,20
26,6,0,0,16.96,20
27,7,0,0,17.76,20
28,8,0,0,18.93,20
29,9,0,0,7.08,20
30,10,0,0,9.61,20
31,11,0,0,18.19,20
32,12,0,0,11.82,20
33,13,0,0,21.61,20
34,14,0,0,13.6,20
35,15,0,0,20.22,20
36,16,0,0,23.09,20
37,17,0,0,22.8,20
38,18,0,0,6.7,20
39,19,0,0,12.33,20
40,20,0,0,21.85,20
41,21,0,0,7.5,20
42,22,0,0,14.64,20
43,23,0,0,9.27,20
44,24,0,0,14.48,20
45,25,0,0,6.29,20
46,26,0,0,8.49,20
47,27,0,0,22.97,20
48,28,0,0,13.64,20
49,29,0,0,12.11,20
50,30,0,0,18.01,20
