idx,seq,group,emerg,weight,size(ft)
21,1,0,0,12.87,20
22,2,0,0,17.52,20
23,3,0,0,7.06,20
24,4,0,0,7.69,20
25,5,0,0,9.47,20
26,6,0,0,13.65,20
27,7,0,0,13.88,20
28,8,0,0,16.97,20
29,9,0,0,23.62,20
30,10,0,0,5.51,20
31,11,0,0,20.64,20
32,12,0,0,23.15,20
33,13,0,0,19.64,20
34,14,0,0,7.51,20
35,15,0,0,18.3,20
36,16,0,0,6.87,20
37,17,0,0,5.38,20
38,18,0,0,22.86,20
39,19,0,0,17.12,20
40,20,0,0,8.95,20
41,21,0,0,9.62,20
42,22,0,0,23.29,20
43,23,0,0,13.71,20
44,24,0,0,14.18,20
45,25,0,0,19.07,20
46,26,0,0,6.32,20
47,27,0,0,6.74,20
48,28,0,0,22.19,20
49,29,0,0,18.22,20
50,30,0,0,6.3,20
