idx,seq,group,emerg,weight,size(ft)
21,1,0,0,21.11,20
22,2,0,0,15.67,20
23,3,0,0,11.16,20
24,4,0,0,21.99,20
25,5,0,0,19.23,20
26,6,0,0,11.65,20
27,7,0,0,19.25,20
28,8,0,0,16.67,20
29,9,0,0,10.95,20
30,10,0,0,15.93,20
31,11,0,0,15.97,20
32,12,0,0,9.49,20
33,13,0,0,5.44,20
34,14,0,0,20.27,20
35,15,0,0,22.25,20
36,16,0,0,7.25,20
37,17,0,0,18.81,20
38,18,0,0,20.85,20
39,19,0,0,10.4,20
40,20,0,0,13.15,20
41,21,0,0,16.14,20
42,22,0,0,18.82,20
43,23,0,0,18.68,20
44,24,0,0,6.48,20
45,25,0,0,22.24,20
46,26,0,0,10.85,20
47,27,0,0,17.62,20
48,28,0,0,18.53,20
49,29,0,0,23.85,20
50,30,0,0,15.28,20
