idx,seq,group,emerg,weight,size(ft)
11,1,0,0,20.25,20
12,2,0,0,16.7,20
13,3,0,0,7.49,20
14,4,0,0,21.74,20
15,5,0,0,5.1,20
16,6,0,0,9.01,20
17,7,0,0,5.62,20
18,8,0,0,10.77,20
19,9,0,0,19.9,20
20,10,0,0,13.86,20
21,11,0,0,15.18,20
22,12,0,0,9.24,20
23,13,0,0,8.72,20
24,14,0,0,9.56,20
25,15,0,0,15.53,20
26,16,0,0,17.91,20
27,17,0,0,5.32,20
28,18,0,0,19.94,20
29,19,0,0,11.07,20
30,20,0,0,17.57,20
31,21,0,0,23.18,20
32,22,0,0,15.04,20
33,23,0,0,18.54,20
34,24,0,0,21.64,20
35,25,0,0,17.47,20
36,26,0,0,5.04,20
37,27,0,0,21.38,20
38,28,0,0,17.05,20
39,29,0,0,19.41,20
40,30,0,0,6.67,20
