idx,seq,group,emerg,weight,size(ft)
11,1,0,0,10.47,20
12,2,0,0,10.28,20
13,3,0,0,19.03,20
14,4,0,0,11.55,20
15,5,0,0,18.68,20
16,6,0,0,10.82,20
17,7,0,0,10.75,20
18,8,0,0,7.97,20
19,9,0,0,16.02,20
20,10,0,0,18.95,20
21,11,0,0,18.11,20
22,12,0,0,8.98,20
23,13,0,0,20.07,20
24,14,0,0,17.37,20
25,15,0,0,20.29,20
26,16,0,0,21.95,20
27,17,0,0,13.37,20
28,18,0,0,11.49,20
29,19,0,0,12.52,20
30,20,0,0,19.35,20
31,21,0,0,9.21,20
32,22,0,0,19.02,20
33,23,0,0,7.81,20
34,24,0,0,15.23,20
35,25,0,0,12.09,20
36,26,0,0,11.35,20
37,27,0,0,13.67,20
38,28,0,0,22.03,20
39,29,0,0,15.53,20
40,30,0,0,15.93,20
