idx,seq,group,emerg,weight,size(ft)
11,1,0,0,16.66,20
12,2,0,0,6.1,20
13,3,0,0,20.95,20
14,4,0,0,5.53,20
15,5,0,0,9.28,20
16,6,0,0,6.39,20
17,7,0,0,16.82,20
18,8,0,0,9.2,20
19,9,0,0,9.19,20
20,10,0,0,10.96,20
21,11,0,0,12.33,20
22,12,0,0,16.37,20
23,13,0,0,8.06,20
24,14,0,0,22.19,20
25,15,0,0,6.85,20
26,16,0,0,22.24,20
27,17,0,0,8.12,20
28,18,0,0,16.33,20
29,19,0,0,20.81,20
30,20,0,0,15.62,20
31,21,0,0,6.9,20
32,22,0,0,6.05,20
33,23,0,0,11.93,20
34,24,0,0,17.12,20
35,25,0,0,11.56,20
36,26,0,0,22.17,20
37,27,0,0,6.59,20
38,28,0,0,7.79,20
39,29,0,0,9.04,20
40,30,0,0,14.43,20
