idx,seq,group,emerg,weight,size(ft)
11,1,0,0,12.37,20
12,2,0,0,22.13,20
13,3,0,0,11.08,20
14,4,0,0,8.38,20
15,5,0,0,14.5,20
16,6,0,0,12.5,20
17,7,0,0,11.71,20
18,8,0,0,15.48,20
19,9,0,0,14.79,20
20,10,0,0,19.63,20
21,11,0,0,21.66,20
22,12,0,0,15.0,20
23,13,0,0,14.17,20
24,14,0,0,8.25,20
25,15,0,0,16.05,20
26,16,0,0,18.84,20
27,17,0,0,19.19,20
28,18,0,0,19.05,20
29,19,0,0,5.85,20
30,20,0,0,15.32,20
31,21,0,0,8.27,20
32,22,0,0,19.59,20
33,23,0,0,15.72,20
34,24,0,0,11.46,20
35,25,0,0,19.21,20
36,26,0,0,11.23,20
37,27,0,0,14.4,20
38,28,0,0,14.63,20
39,29,0,0,6.87,20
40,30,0,0,18.8,20
